Gender,Senior Citizen,Marital Status,Dependents,tenure in months,Priority Account,Credit Cards,Loan Account,Netbanking,Debit Card,MobileApp,TechSupport Availed,Zero Balance Account,FDs,Interest Deposited,Paperless Banking,Monthly Average Balance (USD),Yearly Average Balance (USD),Churn,Customer Feedback,Category,Recommendation
1,1,1,0.0,61.0,1.0,1.0,-1.0,0.0,1,0,0.0,0.0,1.0,1,0.0,64.05,3902.6,0.0,Can I get a top-up on my existing Loan?,2.0,
0,1,1,0.0,64.0,1.0,0.0,-1.0,1.0,1,1,0.0,0.0,1.0,1,0.0,97.0,6430.9,0.0,The online banking interface is very intuitive.,12.0,
0,0,0,0.0,71.0,1.0,1.0,-1.0,0.0,1,1,1.0,1.0,1.0,0,1.0,111.25,7984.15,0.0,The mobile banking app crashes frequently.,5.0,
0,0,0,0.0,2.0,1.0,0.0,-1.0,0.0,0,0,0.0,0.0,0.0,2,1.0,69.7,135.2,0.0,I am satisfied with the high interest rates on my Savings Account.,3.0,
0,0,1,1.0,64.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,20.2,1277.75,0.0,The loan customer service is very helpful.,2.0,
1,0,1,1.0,52.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,24.8,1229.1,0.0,The customer support for Credit Card issues is very responsive.,11.0,
0,0,1,0.0,72.0,1.0,1.0,-1.0,1.0,1,1,0.0,1.0,1.0,0,1.0,110.65,8065.65,0.0,The Savings Account mobile app is very glitchy.,3.0,
1,0,1,0.0,40.0,1.0,1.0,-1.0,0.0,1,0,0.0,1.0,1.0,2,1.0,101.3,4113.1,1.0,The ATM network is very unreliable.,8.0,
1,0,0,0.0,35.0,1.0,1.0,-1.0,0.0,0,0,0.0,1.0,0.0,2,0.0,83.15,2848.45,0.0,What are the charges for a Personal Loan?,2.0,
1,0,1,0.0,68.0,1.0,1.0,-1.0,0.0,1,1,1.0,1.0,1.0,0,1.0,110.0,7611.85,1.0,The loan approval process took too long.,2.0,
0,0,0,0.0,36.0,0.0,0.0,-1.0,1.0,0,0,0.0,0.0,0.0,0,0.0,31.05,1126.35,0.0,The online banking interface is very intuitive.,12.0,
0,0,1,0.0,46.0,1.0,1.0,-1.0,1.0,0,0,0.0,0.0,0.0,2,0.0,55.0,2473.95,0.0,The loan approval process took too long.,2.0,
0,0,0,1.0,15.0,1.0,0.0,-1.0,0.0,1,0,0.0,0.0,1.0,2,1.0,85.9,1269.55,1.0,I had a hard time disputing a charge on my Credit Card.,11.0,
0,1,0,0.0,56.0,1.0,1.0,-1.0,1.0,1,1,0.0,1.0,1.0,1,0.0,110.5,6139.5,0.0,The loan disbursement process is very slow.,2.0,
0,0,0,0.0,21.0,1.0,0.0,-1.0,0.0,1,1,0.0,0.0,1.0,2,1.0,90.05,1862.9,0.0,The Current Account management is very convenient.,1.0,
1,1,1,1.0,10.0,0.0,0.0,-1.0,0.0,0,0,0.0,0.0,1.0,2,1.0,34.55,362.6,0.0,My Current Account statements are very hard to understand.,1.0,
1,0,0,0.0,33.0,1.0,1.0,-1.0,0.0,1,0,0.0,0.0,0.0,2,1.0,54.65,1665.2,0.0,The fixed deposit renewal process is very easy.,7.0,
0,1,0,0.0,2.0,1.0,0.0,-1.0,0.0,0,0,0.0,0.0,0.0,2,1.0,70.35,139.05,1.0,The loan disbursement process is very slow.,2.0,
0,0,0,0.0,8.0,1.0,0.0,-1.0,0.0,1,0,0.0,0.0,0.0,2,0.0,75.6,535.55,0.0,How do I close my Savings Account?,3.0,
0,0,0,0.0,72.0,1.0,1.0,-1.0,0.0,1,1,1.0,1.0,1.0,0,0.0,86.6,6350.5,0.0,The customer support for Debit Card issues is very efficient.,4.0,
0,0,1,1.0,5.0,1.0,0.0,-1.0,0.0,0,0,0.0,0.0,0.0,2,0.0,44.8,220.45,0.0,The mobile banking app does not support my device.,,
1,0,1,1.0,59.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,19.3,1192.7,0.0,The ATM network is very reliable.,8.0,
0,0,1,1.0,24.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,1.0,21.1,490.65,0.0,I faced issues with fraudulent transactions on my Credit Card.,11.0,
1,0,0,0.0,7.0,1.0,1.0,-1.0,0.0,0,0,0.0,1.0,1.0,2,0.0,95.0,655.5,1.0,The mobile banking app does not support multiple accounts.,5.0,
0,1,0,0.0,21.0,0.0,0.0,-1.0,1.0,0,0,0.0,1.0,0.0,2,1.0,41.9,840.1,1.0,The Debit Card delivery is very delayed.,10.0,
0,0,1,1.0,32.0,1.0,0.0,-1.0,1.0,1,1,1.0,0.0,1.0,2,0.0,76.3,2404.15,0.0,The fixed deposit interest rates are very attractive.,7.0,
1,0,0,0.0,3.0,1.0,1.0,-1.0,0.0,0,0,0.0,0.0,0.0,2,1.0,,229.55,1.0,The mobile banking app does not have biometric login.,5.0,
1,1,1,0.0,1.0,1.0,1.0,-1.0,0.0,0,0,0.0,0.0,0.0,2,1.0,73.55,73.55,1.0,The online banking system is always down.,9.0,
1,0,1,1.0,63.0,1.0,1.0,-1.0,1.0,1,1,0.0,1.0,1.0,0,0.0,83.5,5435,0.0,My Credit Card is not generating a CVV.,0.0,
1,0,0,0.0,72.0,0.0,0.0,-1.0,1.0,1,1,1.0,1.0,1.0,0,1.0,65.55,4807.45,0.0,The Savings Account interest rates are too low.,3.0,
0,0,1,1.0,66.0,1.0,1.0,-1.0,0.0,0,0,0.0,0.0,0.0,1,1.0,74.25,4859.25,0.0,The ATM network is very reliable.,8.0,
0,0,0,0.0,7.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0.0,20.0,137.6,1.0,The Debit Card is not accepted at many places.,10.0,
0,0,1,1.0,29.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0.0,20.0,540.05,0.0,I was charged a fee for closing my Savings Account.,3.0,
0,0,0,0.0,1.0,1.0,0.0,-1.0,0.0,0,0,0.0,0.0,0.0,2,0.0,71.1,71.1,0.0,Can I prepay my Loan?,2.0,
0,0,0,0.0,20.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,1.0,19.5,413,0.0,The loan repayment terms are very flexible.,2.0,
1,0,1,0.0,43.0,1.0,0.0,-1.0,1.0,0,1,1.0,0.0,0.0,1,1.0,84.25,3539.25,0.0,The bank's customer service is very responsive.,9.0,
1,0,0,0.0,2.0,1.0,0.0,-1.0,0.0,0,0,0.0,1.0,0.0,2,1.0,79.95,174.45,0.0,The bank's online customer service chat is not helpful.,9.0,
1,0,1,0.0,70.0,1.0,1.0,-1.0,1.0,1,0,1.0,0.0,0.0,0,1.0,88.0,5986.45,0.0,The mobile banking app does not support my device.,5.0,
0,0,0,0.0,22.0,1.0,0.0,-1.0,0.0,0,0,0.0,1.0,1.0,2,0.0,89.25,1907.85,1.0,The Savings Account service charges are too high.,3.0,
0,0,0,0.0,68.0,1.0,1.0,-1.0,1.0,1,1,1.0,1.0,1.0,0,1.0,88.15,6148.45,0.0,The loan approval process is too slow and cumbersome.,2.0,
0,0,1,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,1.0,19.0,19,0.0,The branch does not have enough staff.,6.0,
0,0,1,1.0,47.0,1.0,1.0,-1.0,1.0,1,0,1.0,1.0,1.0,0,1.0,85.3,4107.25,0.0,The loan application process is very complicated.,2.0,
1,0,1,1.0,39.0,1.0,0.0,-1.0,0.0,1,0,0.0,1.0,0.0,2,1.0,86.3,3266,1.0,The branch does not have enough staff.,6.0,
0,1,0,0.0,2.0,1.0,1.0,-1.0,0.0,1,0,0.0,0.0,,2,0.0,89.5,161.5,1.0,The Savings Account minimum balance requirement is too high.,3.0,
0,0,0,0.0,5.0,1.0,0.0,-1.0,0.0,0,0,0.0,0.0,0.0,2,1.0,44.05,202.15,0.0,The loan processing time is too long.,2.0,
1,0,1,1.0,40.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,19.6,808.95,0.0,The Debit Card activation process is very straightforward.,4.0,
0,0,0,0.0,4.0,1.0,0.0,-1.0,0.0,0,0,0.0,0.0,0.0,2,1.0,70.9,273,1.0,The loan repayment process is very confusing.,2.0,
0,1,0,0.0,8.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0.0,19.65,164.3,1.0,The Debit Card delivery is delayed.,10.0,
1,0,0,1.0,38.0,1.0,1.0,-1.0,0.0,1,0,0.0,0.0,0.0,2,1.0,81.85,3141.7,0.0,The bank's security measures are not up to the mark.,9.0,
1,0,0,0.0,33.0,1.0,0.0,-1.0,0.0,1,0,1.0,0.0,0.0,0,0.0,80.6,2651.1,0.0,The Savings Account service charges are too high.,3.0,
1,0,0,1.0,52.0,1.0,1.0,-1.0,1.0,1,0,1.0,1.0,1.0,0,1.0,85.15,4461.85,0.0,I am satisfied with the low minimum balance requirement for my Savings Account.,3.0,
1,0,0,0.0,72.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,1.0,19.8,1468.75,0.0,The loan processing fees were clearly communicated.,2.0,
1,1,0,0.0,27.0,1.0,1.0,-1.0,0.0,1,0,1.0,1.0,1.0,1,1.0,104.65,2964,0.0,The ATM withdrawal limit is too low.,8.0,
1,0,1,1.0,1.0,1.0,0.0,-1.0,0.0,0,0,0.0,0.0,1.0,2,0.0,80.0,80,1.0,I had issues with unauthorized charges on my Credit Card.,11.0,
1,1,1,0.0,20.0,1.0,1.0,-1.0,0.0,0,0,0.0,1.0,1.0,2,1.0,94.55,1899.65,1.0,The loan approval process took too long.,2.0,
1,0,1,0.0,33.0,1.0,0.0,-1.0,0.0,0,1,0.0,1.0,1.0,1,1.0,,3036.75,1.0,The branch has a very long wait time.,6.0,
1,0,1,0.0,3.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,2,1.0,23.6,89.05,0.0,How do I change my Savings Account type?,3.0,
0,0,1,0.0,68.0,1.0,0.0,-1.0,1.0,0,0,1.0,0.0,0.0,1,0.0,55.9,3848.8,0.0,The Debit Card PIN reset process is very confusing.,10.0,
1,0,1,1.0,34.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0.0,19.6,678.8,0.0,The loan application process is very complicated.,2.0,
1,0,1,0.0,62.0,0.0,0.0,-1.0,0.0,0,0,1.0,1.0,0.0,0,1.0,39.0,2337.45,0.0,Can I open a joint Savings Account?,3.0,
1,0,0,0.0,18.0,1.0,0.0,-1.0,0.0,0,0,1.0,0.0,0.0,2,1.0,75.9,1373.05,0.0,The process of getting a new Debit Card is very tedious.,4.0,
0,0,1,1.0,11.0,0.0,0.0,-1.0,1.0,0,0,0.0,1.0,1.0,2,0.0,50.55,565.35,0.0,My Credit Card payment is not going through.,0.0,
0,1,0,0.0,27.0,1.0,1.0,-1.0,0.0,0,1,0.0,0.0,0.0,2,1.0,78.05,2135.5,1.0,The ATM fees are too high.,8.0,
0,0,0,0.0,2.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0.0,19.5,27.55,0.0,The ATM fees are too high.,8.0,
0,0,1,1.0,40.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0,1.0,24.8,1024.7,0.0,The Savings Account interest rates are too low.,3.0,
0,0,1,0.0,61.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,24.4,1417.9,0.0,I am facing an issue with my Credit Card.,0.0,
1,0,0,0.0,12.0,1.0,1.0,-1.0,0.0,0,1,0.0,1.0,0.0,2,1.0,89.55,1021.75,0.0,The loan interest rates are very competitive.,2.0,
1,0,1,1.0,24.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0,1.0,24.1,587.4,0.0,The Savings Account opening process was very smooth.,3.0,
1,0,0,0.0,65.0,1.0,1.0,-1.0,0.0,1,1,1.0,0.0,1.0,0,1.0,74.2,4805.65,0.0,I am happy with the travel benefits on my Credit Card.,0.0,
1,0,1,1.0,32.0,0.0,0.0,-1.0,0.0,0,1,0.0,1.0,1.0,2,0.0,50.6,1653.45,0.0,The process of getting a new Debit Card was very quick and easy.,4.0,
1,0,0,0.0,33.0,1.0,0.0,-1.0,1.0,0,0,1.0,1.0,0.0,0,1.0,88.95,3027.65,0.0,How do I get an e-statement for my Savings Account?,3.0,
1,0,1,0.0,37.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0.0,20.35,697.65,0.0,The loan processing fee is too high.,2.0,
1,0,0,0.0,23.0,1.0,0.0,-1.0,0.0,0,0,0.0,1.0,1.0,1,1.0,64.9,1509.8,0.0,The branch is always very crowded.,6.0,
0,0,0,1.0,34.0,1.0,0.0,-1.0,1.0,0,1,1.0,1.0,0.0,0,0.0,67.65,2339.3,0.0,The loan prepayment charges are too high.,2.0,
1,0,1,1.0,72.0,1.0,1.0,-1.0,0.0,0,0,0.0,0.0,1.0,0,1.0,84.5,6130.85,0.0,The Current Account opening process was very smooth.,1.0,
0,0,0,0.0,71.0,1.0,0.0,-1.0,1.0,1,1,1.0,1.0,0.0,0,0.0,77.35,5550.1,0.0,The mobile banking app does not support my device.,5.0,
1,1,1,0.0,35.0,1.0,1.0,-1.0,1.0,1,0,0.0,0.0,1.0,2,1.0,94.55,3365.4,0.0,I am impressed with the easy process of opening a Current Account.,1.0,
1,1,1,0.0,32.0,1.0,1.0,-1.0,0.0,0,0,0.0,0.0,,2,1.0,74.9,2303.35,1.0,The ATM charges are too high.,8.0,
0,0,0,0.0,34.0,1.0,0.0,-1.0,0.0,1,0,0.0,0.0,0.0,2,1.0,73.95,2524.45,1.0,The branch is not accessible for disabled customers.,6.0,
0,0,0,0.0,32.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0.0,20.55,654.55,0.0,The Credit Card travel benefits are very good.,0.0,
1,0,1,1.0,55.0,1.0,1.0,-1.0,0.0,0,0,0.0,0.0,1.0,2,0.0,85.5,4713.4,0.0,The loan disbursement process is very slow.,2.0,
0,0,1,0.0,66.0,1.0,1.0,-1.0,1.0,1,0,1.0,0.0,0.0,1,0.0,89.0,5898.6,0.0,I was not informed about the processing fees for my loan.,2.0,
1,0,0,1.0,27.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0.0,19.15,537.35,0.0,What are the interest rates for personal loans?,2.0,
0,0,0,0.0,20.0,1.0,0.0,-1.0,0.0,0,0,0.0,0.0,0.0,2,1.0,44.35,927.15,0.0,The Credit Card complimentary insurance is very good.,0.0,
1,0,1,0.0,4.0,1.0,0.0,-1.0,0.0,0,0,1.0,0.0,0.0,2,0.0,50.05,179.35,1.0,The loan disbursement process is very slow.,2.0,
0,0,1,0.0,70.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,19.8,1397.65,0.0,I am satisfied with the easy account management for my Current Account.,1.0,
1,0,0,0.0,5.0,1.0,0.0,-1.0,0.0,0,0,1.0,1.0,1.0,2,1.0,96.1,453.4,1.0,The ATM is often out of service.,8.0,
0,0,0,0.0,1.0,1.0,1.0,-1.0,0.0,0,0,0.0,0.0,0.0,2,1.0,75.05,75.05,1.0,The mobile banking app does not support multiple accounts.,5.0,
1,0,1,0.0,72.0,1.0,1.0,-1.0,1.0,1,1,0.0,0.0,1.0,0,1.0,99.15,7422.1,0.0,The customer support for Credit Cards is very unresponsive.,11.0,
0,0,0,0.0,15.0,1.0,0.0,-1.0,1.0,0,1,1.0,0.0,0.0,2,0.0,58.95,955.15,0.0,The bank's security measures are very reassuring.,9.0,
0,0,0,0.0,62.0,1.0,1.0,-1.0,1.0,1,1,0.0,0.0,0.0,1,1.0,92.05,5755.8,0.0,The Savings Account minimum balance requirement is too high.,3.0,
0,0,0,0.0,8.0,1.0,0.0,-1.0,0.0,0,0,0.0,1.0,0.0,2,1.0,80.0,624.6,0.0,What is the process to apply for a Loan?,2.0,
1,0,0,0.0,22.0,0.0,0.0,-1.0,0.0,1,1,0.0,0.0,1.0,1,1.0,43.75,903.6,1.0,The Debit Card is not accepted at many places.,10.0,
1,0,1,0.0,,1.0,1.0,-1.0,1.0,1,0,1.0,1.0,0.0,0,0.0,73.5,5357.75,0.0,My Debit Card is not working at ATMs.,4.0,
0,0,1,1.0,12.0,0.0,0.0,-1.0,1.0,0,0,1.0,0.0,0.0,1,0.0,33.15,444.75,0.0,My Credit Card is not showing transactions.,0.0,
1,0,0,1.0,6.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0.0,19.65,100.9,0.0,The Credit Card complimentary insurance is very good.,0.0,
0,0,1,1.0,9.0,1.0,0.0,-1.0,1.0,1,1,1.0,0.0,0.0,2,0.0,65.0,663.05,1.0,The mobile banking app does not support my device.,5.0,
1,0,0,1.0,24.0,0.0,0.0,-1.0,1.0,0,0,1.0,0.0,0.0,0,0.0,35.75,830.8,0.0,I am pleased with the secure online banking transactions.,12.0,
0,0,0,0.0,22.0,1.0,1.0,-1.0,0.0,0,0,0.0,0.0,0.0,1,1.0,76.0,1783.6,0.0,The Debit Card PIN reset process is very confusing.,10.0,
1,0,0,0.0,63.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0.0,20.5,1328.15,0.0,The Savings Account minimum balance requirement is too high.,3.0,
0,0,1,1.0,60.0,1.0,0.0,-1.0,0.0,1,1,1.0,1.0,1.0,0,1.0,80.6,4946.7,0.0,How do I close my Current Account online?,1.0,
1,0,1,1.0,38.0,1.0,0.0,-1.0,1.0,0,1,1.0,1.0,1.0,0,0.0,81.0,3084.9,0.0,The Current Account statement is very easy to access.,1.0,
1,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0.0,20.4,20.4,0.0,How do I add a nominee to my Savings Account?,3.0,
1,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,1.0,20.05,20.05,0.0,I was charged an incorrect fee on my Savings Account.,3.0,
1,0,0,0.0,2.0,1.0,0.0,-1.0,1.0,0,1,0.0,0.0,0.0,2,0.0,53.45,119.5,0.0,The loan documentation process is very complicated.,2.0,
0,0,0,0.0,19.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0.0,19.9,367.55,0.0,The loan disbursement process is very slow.,2.0,
0,0,0,0.0,1.0,0.0,0.0,-1.0,0.0,0,0,0.0,0.0,0.0,2,0.0,24.6,24.6,1.0,The loan approval process is too slow.,2.0,
1,0,1,0.0,57.0,1.0,0.0,-1.0,1.0,1,0,1.0,0.0,0.0,0,1.0,59.75,3450.15,0.0,My Credit Card has unauthorized charges.,0.0,
0,1,1,0.0,72.0,1.0,1.0,-1.0,0.0,1,1,1.0,1.0,1.0,0,1.0,110.8,7882.25,0.0,How do I get a Current Account statement by SMS?,1.0,
1,0,0,0.0,18.0,1.0,1.0,-1.0,0.0,0,0,0.0,0.0,0.0,2,1.0,75.6,1395.05,0.0,How do I change my Credit Card PIN?,11.0,
1,0,0,0.0,5.0,0.0,0.0,-1.0,0.0,0,0,0.0,0.0,0.0,2,0.0,24.3,100.2,0.0,Can I convert my Credit Card to a different type?,11.0,
0,0,0,0.0,11.0,0.0,0.0,-1.0,0.0,1,1,1.0,0.0,0.0,1,1.0,40.4,422.6,0.0,The bank's security measures are very reassuring.,9.0,
1,0,0,0.0,22.0,1.0,0.0,-1.0,1.0,0,0,1.0,0.0,0.0,2,0.0,55.1,1253.15,0.0,My Savings Account statements are always incorrect.,3.0,
1,0,1,1.0,4.0,1.0,1.0,-1.0,0.0,0,1,0.0,1.0,1.0,2,0.0,101.15,385.9,1.0,The Savings Account interest rates are very low compared to other banks.,3.0,
0,0,1,0.0,68.0,1.0,1.0,-1.0,1.0,0,0,1.0,0.0,0.0,1,0.0,58.25,3975.7,0.0,The Debit Card activation process is complicated.,10.0,
0,0,1,1.0,0.0,0.0,0.0,-1.0,1.0,0,1,1.0,1.0,0.0,0,1.0,52.55, ,0.0,Can you tell me the interest rate for Savings Accounts?,3.0,
1,1,1,1.0,64.0,1.0,1.0,-1.0,1.0,0,1,1.0,1.0,1.0,0,1.0,111.6,7099,0.0,The ATM network is very unreliable.,8.0,
0,0,0,0.0,68.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,20.5,1424.9,0.0,The loan documentation process is very complicated.,2.0,
0,0,1,0.0,29.0,1.0,1.0,-1.0,0.0,0,0,0.0,0.0,0.0,2,1.0,74.95,2149.05,0.0,Can I get a Loan for a startup?,2.0,
0,0,1,1.0,55.0,1.0,0.0,-1.0,0.0,1,1,1.0,1.0,1.0,1,1.0,103.7,5656.75,0.0,My Debit Card PIN reset request was not processed correctly.,4.0,
1,0,0,0.0,32.0,1.0,1.0,-1.0,0.0,1,0,0.0,0.0,0.0,2,1.0,80.35,2596.15,1.0,The Current Account mobile app crashes frequently.,1.0,
1,0,0,0.0,12.0,1.0,0.0,-1.0,0.0,0,0,0.0,0.0,0.0,2,1.0,45.4,518.9,1.0,The Current Account maintenance charges are too high.,1.0,
0,0,0,0.0,14.0,1.0,0.0,-1.0,0.0,1,0,1.0,0.0,0.0,2,1.0,80.05,1112.3,0.0,How do I apply for a Personal Loan?,2.0,
1,0,0,0.0,52.0,1.0,0.0,-1.0,1.0,0,1,0.0,1.0,0.0,1,0.0,91.25,4738.3,0.0,The loan processing time is too long.,2.0,
0,0,1,0.0,68.0,1.0,1.0,-1.0,1.0,1,1,1.0,0.0,0.0,0,0.0,70.9,4911.35,0.0,The Debit Card issuance process is very slow.,4.0,
0,0,1,1.0,68.0,1.0,1.0,-1.0,0.0,1,0,1.0,1.0,1.0,0,1.0,103.75,7039.45,0.0,I am very satisfied with the online banking experience.,12.0,
1,1,0,0.0,35.0,1.0,1.0,-1.0,0.0,0,1,0.0,1.0,1.0,2,1.0,99.05,3395.8,1.0,The Debit Card is not accepted at many places.,10.0,
0,0,0,0.0,6.0,1.0,0.0,-1.0,0.0,0,1,0.0,0.0,1.0,2,0.0,83.9,497.55,1.0,The loan application process is very complicated.,2.0,
1,0,1,1.0,40.0,1.0,0.0,-1.0,0.0,0,1,0.0,1.0,0.0,1,1.0,85.05,3355.65,0.0,The Debit Card PIN reset process is very confusing.,10.0,
0,0,1,1.0,43.0,1.0,0.0,-1.0,0.0,0,0,0.0,1.0,0.0,2,0.0,56.15,2499.3,1.0,The loan documentation process is very cumbersome.,2.0,
1,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0.0,19.75,,0.0,The ATM is often out of service.,8.0,
1,1,1,0.0,33.0,1.0,1.0,-1.0,0.0,0,0,0.0,1.0,1.0,2,1.0,94.5,3105.55,1.0,The loan interest rates are not competitive.,2.0,
0,1,1,0.0,11.0,1.0,0.0,-1.0,0.0,0,0,1.0,1.0,0.0,2,1.0,82.9,880.05,0.0,The loan interest rates are not competitive.,2.0,
0,1,0,0.0,5.0,0.0,0.0,-1.0,0.0,1,0,0.0,0.0,0.0,2,0.0,28.45,131.05,1.0,The branch does not have enough staff.,6.0,
0,0,1,1.0,72.0,1.0,1.0,-1.0,1.0,1,1,0.0,1.0,1.0,0,0.0,109.7,8129.3,0.0,The Savings Account service charges are very reasonable.,3.0,
1,1,0,0.0,5.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0.0,20.05,94.15,0.0,The Debit Card replacement process is too slow.,10.0,
0,0,0,0.0,45.0,1.0,1.0,-1.0,0.0,0,1,1.0,0.0,0.0,2,1.0,87.25,3941.7,1.0,The loan interest rates are not competitive.,2.0,
1,0,1,0.0,12.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0.0,19.8,202.25,0.0,How do I update my address for my Current Account?,1.0,
1,0,1,1.0,72.0,1.0,1.0,-1.0,1.0,0,1,1.0,0.0,0.0,0,1.0,66.5,4811.6,0.0,The loan approval process is too slow and cumbersome.,2.0,
1,0,0,0.0,64.0,1.0,1.0,-1.0,1.0,1,0,0.0,0.0,0.0,1,1.0,84.3,5289.05,0.0,The ATM near my office is always functional.,8.0,
1,0,0,0.0,2.0,1.0,0.0,-1.0,0.0,1,0,0.0,0.0,0.0,2,0.0,49.25,97,0.0,The bank's customer service is very responsive.,9.0,
1,0,0,1.0,32.0,1.0,1.0,-1.0,0.0,1,1,1.0,1.0,1.0,1,0.0,83.7,2633.3,0.0,The Current Account customer service is excellent.,1.0,
0,0,1,0.0,56.0,1.0,0.0,-1.0,1.0,1,1,0.0,1.0,1.0,1,1.0,105.6,6068.65,0.0,The ATM network is unreliable.,8.0,
0,0,0,0.0,22.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,26.25,605.9,0.0,How do I get a Current Account statement by internet banking?,1.0,
0,0,1,1.0,7.0,1.0,0.0,-1.0,1.0,0,0,0.0,0.0,0.0,2,0.0,50.7,350.35,0.0,The loan processing time is too long.,2.0,
0,0,0,0.0,6.0,0.0,0.0,-1.0,0.0,0,0,0.0,1.0,1.0,2,0.0,45.0,298.7,0.0,The fixed deposit maturity process is very smooth.,7.0,
0,1,1,0.0,37.0,1.0,1.0,-1.0,0.0,0,0,0.0,0.0,0.0,2,1.0,76.5,2868.15,1.0,The Debit Card replacement process is too slow.,10.0,
1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,20.25, ,0.0,I am pleased with the online banking customer support.,12.0,
0,0,0,0.0,32.0,1.0,1.0,-1.0,1.0,0,1,1.0,1.0,1.0,1,1.0,109.55,3608,0.0,I am happy with the fixed deposit interest rates.,7.0,
0,1,1,1.0,28.0,0.0,0.0,-1.0,0.0,0,0,0.0,1.0,0.0,2,1.0,35.9,973.65,0.0,The Savings Account mobile banking app is very convenient.,3.0,
0,0,0,1.0,1.0,1.0,0.0,-1.0,1.0,0,0,0.0,0.0,0.0,2,1.0,73.6,73.6,1.0,The online banking system is often down.,12.0,
0,0,1,1.0,,1.0,1.0,-1.0,1.0,1,1,0.0,1.0,1.0,1,1.0,108.15,7930.55,0.0,The mobile banking app does not support multiple accounts.,5.0,
0,0,0,0.0,17.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0.0,24.8,475.25,0.0,There are too many hidden fees in my Savings Account.,3.0,
0,1,1,0.0,8.0,1.0,1.0,-1.0,0.0,1,0,0.0,0.0,0.0,2,1.0,80.65,633.3,1.0,The loan documentation process is very cumbersome.,2.0,
0,1,1,1.0,60.0,1.0,0.0,-1.0,1.0,1,1,1.0,0.0,1.0,1,1.0,74.85,4456.35,0.0,The Credit Card fraud detection system works very well.,11.0,
0,0,0,0.0,40.0,0.0,0.0,-1.0,1.0,0,0,1.0,1.0,1.0,1,1.0,54.55,2236.2,0.0,The daily withdrawal limit on my Debit Card is too low.,4.0,
0,0,1,0.0,69.0,1.0,0.0,-1.0,0.0,1,0,0.0,1.0,1.0,1,1.0,95.65,6744.2,0.0,The loan approval process took too long.,2.0,
0,0,0,0.0,6.0,1.0,0.0,-1.0,1.0,1,0,0.0,0.0,0.0,2,0.0,55.15,322.9,0.0,My Debit Card frequently gets declined at ATMs.,4.0,
1,0,0,0.0,52.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,21.0,1107.2,0.0,The fixed deposit interest rates are very attractive.,7.0,
1,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,1.0,19.6,19.6,,The customer support for my Credit Card is poor.,0.0,
0,0,0,0.0,1.0,1.0,0.0,-1.0,0.0,0,0,0.0,1.0,1.0,2,0.0,90.55,90.55,1.0,The loan interest rates are not competitive.,2.0,
